12.049590,42.645176,-56.228043,496,497,495,8,0.839039,0.097483,0.063079,0.000399
17.391127,42.599911,-54.255302,496,497,0,0,0.934129,0.065871,0.000000,0.000000
12.065364,34.059017,-55.337448,497,496,498,8,0.887101,0.074163,0.038736,0.000000
17.130377,34.022923,-54.013489,497,496,498,0,0.885900,0.075118,0.038982,0.000000
18.785223,41.791229,-41.478931,496,497,8,0,0.840676,0.110920,0.048404,0.000000
9.623634,32.269432,-42.950027,497,496,498,8,0.842302,0.094256,0.039300,0.024142
9.214913,41.810314,-42.376881,496,497,495,8,0.835263,0.102631,0.056554,0.005551
18.714628,22.497984,-43.662643,497,498,499,0,0.680685,0.290174,0.029141,0.000000
11.837996,8.605077,-48.206848,500,499,0,0,0.526498,0.473502,0.000000,0.000000
10.032355,22.816797,-43.523178,497,498,499,500,0.676686,0.289933,0.027569,0.005812
-20.800163,76.490479,43.673115,134,135,52,0,0.843828,0.131112,0.025059,0.000000
-13.497856,88.861259,44.044147,41,134,52,7,0.424344,0.371831,0.112213,0.091612
-16.209356,74.725960,49.480385,134,135,52,7,0.717853,0.128259,0.118813,0.035076
-13.800663,58.235020,7.152713,8,9,136,10,0.312151,0.287095,0.255785,0.144969
-17.292305,66.820473,17.545744,8,135,136,52,0.356731,0.263862,0.239189,0.140218
-15.288849,57.943695,19.027298,8,136,135,137,0.357192,0.288636,0.210829,0.143343
-18.057142,93.656174,32.296513,52,134,41,8,0.263750,0.263507,0.247606,0.225137
-11.484368,101.186180,20.372961,7,8,41,52,0.287241,0.258015,0.228568,0.226176
-11.567836,98.868866,34.075340,7,52,41,8,0.278607,0.255816,0.245247,0.220330
-18.550856,96.944466,18.881884,8,52,41,134,0.422016,0.316517,0.238191,0.023276
-11.217726,101.924286,8.000522,8,9,52,11,0.374036,0.301528,0.213824,0.110612
-11.484368,101.186180,20.372961,7,8,41,52,0.287241,0.258015,0.228568,0.226176
-10.703381,102.776443,-18.869125,9,10,11,8,0.321498,0.270676,0.251012,0.156815
-16.169802,99.222771,-30.077383,9,11,10,521,0.330523,0.328467,0.304680,0.036331
-10.556810,104.694427,-29.851305,9,11,10,521,0.334585,0.324470,0.304794,0.036150
-4.266783,114.206734,-87.657303,13,377,12,335,0.364428,0.285017,0.190420,0.160135
-9.352227,108.449493,-82.140076,13,377,12,521,0.491748,0.223848,0.166582,0.117822
-4.135799,107.248154,-83.787827,13,12,377,521,0.472949,0.291845,0.157103,0.078103
-10.297783,156.416092,-77.907822,305,0,0,0,1.000000,0.000000,0.000000,0.000000
-10.428800,157.599121,-73.249123,308,305,302,299,0.623392,0.208085,0.084686,0.083837
-10.846266,149.556000,-68.212524,308,298,14,299,0.482688,0.331701,0.099483,0.086128
-9.214913,41.810314,-42.376881,538,539,537,8,0.835263,0.102632,0.056554,0.005551
-17.379065,52.544815,-37.461796,10,11,538,537,0.354435,0.290663,0.287450,0.067452
-5.245088,52.123676,-38.375237,538,11,10,537,0.293622,0.271866,0.262922,0.171590
-5.717633,102.848473,-5.452375,9,8,11,10,0.401367,0.307703,0.238416,0.052514
-10.703381,102.776443,-18.869125,9,10,11,8,0.321498,0.270676,0.251012,0.156815
-5.444858,103.432953,-18.866596,9,10,11,8,0.317885,0.269647,0.250385,0.162083
-17.742794,60.269886,50.060101,135,136,134,137,0.493614,0.426289,0.053932,0.026164
-7.856820,73.477638,52.780331,52,134,7,50,0.408584,0.286454,0.159049,0.145914
-8.383613,59.282894,53.697048,135,136,52,50,0.704709,0.131498,0.098585,0.065208
-9.164965,117.219818,-91.848846,377,335,12,13,0.524213,0.381276,0.049028,0.045484
-4.266783,114.206734,-87.657303,13,377,12,335,0.364428,0.285017,0.190420,0.160135
-4.500186,117.219818,-91.848846,377,335,329,374,0.419389,0.379407,0.110376,0.090827
-5.245088,52.123676,-38.375237,538,11,10,537,0.293622,0.271866,0.262922,0.171590
-14.053397,53.037827,-22.932909,10,11,9,136,0.329535,0.310059,0.263314,0.097091
-6.718768,52.223171,-22.720020,10,9,11,111,0.321989,0.297213,0.287918,0.092880
-18.834536,61.426884,28.204432,136,135,8,137,0.310776,0.307034,0.296033,0.086157
-17.233755,43.208405,30.519604,136,137,8,135,0.476299,0.439600,0.046784,0.037317
-15.288849,57.943695,19.027298,8,136,135,137,0.357192,0.288636,0.210829,0.143343
-5.444858,103.432953,-18.866596,9,10,11,8,0.317885,0.269647,0.250385,0.162083
-10.556810,104.694427,-29.851305,9,11,10,521,0.334585,0.324470,0.304794,0.036150
-5.304402,104.955223,-29.851303,9,11,10,521,0.334835,0.323585,0.313907,0.027673
-11.484368,101.186180,20.372961,7,8,41,52,0.287241,0.258015,0.228568,0.226176
-5.942486,102.666962,8.075879,8,9,52,11,0.393496,0.344600,0.152055,0.109849
-6.115784,102.207138,21.540155,52,8,7,41,0.277597,0.259318,0.245413,0.217671
-11.567836,98.868866,34.075340,7,52,41,8,0.278607,0.255816,0.245247,0.220330
-6.115784,102.207138,21.540155,52,8,7,41,0.277597,0.259318,0.245413,0.217671
-3.973927,100.069725,35.364662,8,41,7,52,0.290810,0.255692,0.238865,0.214634
-13.800663,58.235020,7.152713,8,9,136,10,0.312151,0.287095,0.255785,0.144969
-4.460687,57.943703,16.691599,136,8,137,135,0.364456,0.333183,0.152303,0.150057
-5.628368,56.723637,7.603365,8,9,136,11,0.312786,0.247394,0.240819,0.199000
-7.856820,73.477638,52.780331,52,134,7,50,0.408584,0.286454,0.159049,0.145914
-13.497856,88.861259,44.044147,41,134,52,7,0.424344,0.371831,0.112213,0.091612
-5.280282,90.138626,45.849564,41,7,52,134,0.377263,0.367933,0.176365,0.078439
-6.115229,54.788738,-5.522570,9,11,10,136,0.334415,0.286340,0.254685,0.124560
-13.800663,58.235020,7.152713,8,9,136,10,0.312151,0.287095,0.255785,0.144969
-5.628368,56.723637,7.603365,8,9,136,11,0.312786,0.247394,0.240819,0.199000
0.000000,54.620659,-5.485298,9,11,10,111,0.322727,0.289895,0.274609,0.112769
-5.628368,56.723637,7.603365,8,9,136,11,0.312786,0.247394,0.240819,0.199000
0.000000,56.723637,7.603365,8,9,11,111,0.317576,0.260649,0.235623,0.186152
-7.856820,73.477638,52.780331,52,134,7,50,0.408584,0.286454,0.159049,0.145914
0.000000,88.920670,48.803577,41,7,134,109,0.506436,0.393183,0.050191,0.050191
0.000000,71.903526,54.481972,50,52,7,109,0.388592,0.388592,0.123665,0.099151
0.000000,56.723637,7.603365,8,9,11,111,0.317576,0.260649,0.235623,0.186152
-4.460687,57.943703,16.691599,136,8,137,135,0.364456,0.333183,0.152303,0.150057
0.000000,57.943703,16.691599,8,111,136,110,0.400359,0.242221,0.242221,0.115199
0.000000,100.798813,33.404625,8,41,7,134,0.364993,0.332010,0.291719,0.011279
-6.115784,102.207138,21.540155,52,8,7,41,0.277597,0.259318,0.245413,0.217671
0.000000,102.319077,21.935753,8,7,41,50,0.330493,0.314719,0.279857,0.074931
-6.115784,102.207138,21.540155,52,8,7,41,0.277597,0.259318,0.245413,0.217671
0.000000,102.666962,8.159338,8,9,11,50,0.420303,0.388551,0.114553,0.076593
0.000000,102.319077,21.935753,8,7,41,50,0.330493,0.314719,0.279857,0.074931
0.000000,103.432968,-18.863796,9,10,11,8,0.326211,0.267972,0.250958,0.154859
-5.304402,104.955223,-29.851303,9,11,10,521,0.334835,0.323585,0.313907,0.027673
0.000000,104.955223,-29.851303,9,11,10,8,0.332647,0.322275,0.312623,0.032455
-2.245212,51.697628,32.144859,136,135,52,111,0.612515,0.190921,0.102888,0.093676
0.000000,52.306057,51.523010,135,110,111,136,0.280709,0.280709,0.219291,0.219291
0.000000,51.697628,32.144859,111,136,135,110,0.405017,0.405017,0.094983,0.094983
-5.245088,52.123676,-38.375237,538,11,10,537,0.293622,0.271866,0.262922,0.171590
0.000000,52.133209,-23.291977,10,9,11,111,0.327109,0.296582,0.286122,0.090188
0.000000,52.110760,-39.620628,10,11,537,495,0.353667,0.332268,0.157032,0.157032
-3.041487,151.238159,-77.680168,298,0,0,0,1.000000,0.000000,0.000000,0.000000
-8.611878,150.225677,-89.244644,368,0,0,0,1.000000,0.000000,0.000000,0.000000
-3.028484,151.835953,-89.406845,368,358,371,298,0.398476,0.275726,0.245824,0.079973
-5.232911,107.620277,-39.484261,11,10,521,479,0.554502,0.264677,0.142236,0.038585
-10.808242,109.837196,-45.570774,11,521,10,12,0.521607,0.423188,0.035590,0.019615
-5.189503,110.542763,-45.570847,11,521,479,12,0.543270,0.367086,0.049315,0.040329
-8.383613,59.282894,53.697048,135,136,52,50,0.704709,0.131498,0.098585,0.065208
0.000000,71.903526,54.481972,50,52,7,109,0.388592,0.388592,0.123665,0.099151
0.000000,59.261250,54.698257,50,52,110,135,0.277728,0.277728,0.222272,0.222272
0.000000,102.848480,-5.434787,9,8,11,10,0.409587,0.320082,0.210923,0.059409
-5.444858,103.432953,-18.866596,9,10,11,8,0.317885,0.269647,0.250385,0.162083
0.000000,103.432968,-18.863796,9,10,11,8,0.326211,0.267972,0.250958,0.154859
0.000000,151.238159,-77.680168,14,286,298,0,0.636659,0.181672,0.181669,0.000000
-3.028484,151.835953,-89.406845,368,358,371,298,0.398476,0.275726,0.245824,0.079973
0.000000,151.835953,-89.406845,358,371,355,368,0.396236,0.396236,0.103764,0.103764
0.000000,141.082458,-62.673271,14,13,286,298,0.635728,0.140694,0.112006,0.111572
-3.041487,151.238159,-77.680168,298,0,0,0,1.000000,0.000000,0.000000,0.000000
0.000000,151.238159,-77.680168,14,286,298,0,0.636659,0.181672,0.181669,0.000000
0.000000,114.099716,-87.820320,13,12,377,374,0.325988,0.242625,0.216176,0.215211
-4.135799,107.248154,-83.787827,13,12,377,521,0.472949,0.291845,0.157103,0.078103
0.000000,107.001160,-83.826485,13,12,377,374,0.506850,0.255512,0.119639,0.117999
-10.428800,157.599121,-73.249123,308,305,302,299,0.623392,0.208085,0.084686,0.083837
-5.507666,161.534760,-77.946236,302,299,0,0,0.923485,0.076515,0.000000,0.000000
-6.033461,156.964066,-72.721115,299,302,308,298,0.444541,0.312865,0.142839,0.099755
-5.507666,161.534760,-77.946236,302,299,0,0,0.923485,0.076515,0.000000,0.000000
-10.297783,156.416092,-77.907822,305,0,0,0,1.000000,0.000000,0.000000,0.000000
-4.274577,156.386459,-77.813194,299,0,0,0,1.000000,0.000000,0.000000,0.000000
-10.846266,149.556000,-68.212524,308,298,14,299,0.482688,0.331701,0.099483,0.086128
-6.033461,156.964066,-72.721115,299,302,308,298,0.444541,0.312865,0.142839,0.099755
-5.327175,149.670944,-67.871078,299,298,14,308,0.363080,0.320841,0.182235,0.133844
-6.033461,156.964066,-72.721115,299,302,308,298,0.444541,0.312865,0.142839,0.099755
-4.274577,156.386459,-77.813194,299,0,0,0,1.000000,0.000000,0.000000,0.000000
-5.327175,149.670944,-67.871078,299,298,14,308,0.363080,0.320841,0.182235,0.133844
-19.191309,73.504196,-7.767189,9,10,8,11,0.351719,0.336643,0.159471,0.152167
-16.766333,65.095062,5.605011,8,9,136,135,0.332326,0.291870,0.193319,0.182484
-16.585287,63.376129,-7.202726,10,9,136,11,0.355849,0.340211,0.154114,0.149825
-19.086613,73.561478,-32.735207,10,11,537,536,0.470138,0.415323,0.059278,0.055261
-17.454742,60.575748,-23.446815,11,10,9,136,0.328648,0.328348,0.211621,0.131382
-18.782209,61.333656,-34.411945,10,11,538,537,0.359928,0.330439,0.162316,0.147317
-18.362164,74.427567,4.526437,9,8,135,11,0.364864,0.363762,0.149089,0.122286
-17.292305,66.820473,17.545744,8,135,136,52,0.356731,0.263862,0.239189,0.140218
-16.766333,65.095062,5.605011,8,9,136,135,0.332326,0.291870,0.193319,0.182484
0.000000,107.620277,-39.484261,11,10,521,479,0.586488,0.250112,0.081702,0.081697
-5.189503,110.542763,-45.570847,11,521,479,12,0.543270,0.367086,0.049315,0.040329
0.000000,110.542763,-45.570847,11,521,479,12,0.611493,0.158750,0.158740,0.071016
-15.094265,124.909576,-81.231209,377,186,13,12,0.643202,0.230159,0.088702,0.037938
-15.898085,124.537346,-69.546249,13,186,12,377,0.515887,0.219190,0.176190,0.088734
-16.103653,117.431381,-73.854897,13,377,12,521,0.495063,0.216798,0.183294,0.104845
-21.186886,64.345604,42.367191,135,136,134,0,0.467201,0.441596,0.091203,0.000000
-18.834536,61.426884,28.204432,136,135,8,137,0.310776,0.307034,0.296033,0.086157
-20.027422,71.147545,29.818624,8,135,136,134,0.266857,0.255115,0.243147,0.234881
0.000000,117.219818,-91.848846,377,374,335,332,0.260053,0.259712,0.240126,0.240109
-4.266783,114.206734,-87.657303,13,377,12,335,0.364428,0.285017,0.190420,0.160135
0.000000,114.099716,-87.820320,13,12,377,374,0.325988,0.242625,0.216176,0.215211
-13.327085,56.337666,-5.866086,9,10,11,136,0.317203,0.300788,0.217154,0.164855
-16.766333,65.095062,5.605011,8,9,136,135,0.332326,0.291870,0.193319,0.182484
-13.800663,58.235020,7.152713,8,9,136,10,0.312151,0.287095,0.255785,0.144969
-9.210830,114.846024,-86.683548,377,13,12,335,0.403632,0.317891,0.142030,0.136447
-13.070126,111.682404,-78.429466,13,377,12,521,0.468169,0.232959,0.173560,0.125312
-9.352227,108.449493,-82.140076,13,377,12,521,0.491748,0.223848,0.166582,0.117822
-11.263732,140.217529,-62.828167,14,13,186,298,0.480142,0.215638,0.162669,0.141551
-15.094267,142.025513,-76.223961,186,0,0,0,1.000000,0.000000,0.000000,0.000000
-11.263732,150.359482,-77.680168,308,0,0,0,1.000000,0.000000,0.000000,0.000000
-19.157076,83.423080,-53.886066,521,536,0,0,0.888208,0.111792,0.000000,0.000000
-17.314730,91.104477,-41.540001,11,10,521,536,0.538252,0.283412,0.141353,0.036983
-19.782541,77.690376,-43.799091,11,10,521,537,0.402609,0.337915,0.145329,0.114147
-13.362029,129.422058,-89.325096,377,410,0,0,0.993644,0.006356,0.000000,0.000000
-15.094267,132.401733,-78.486115,186,377,13,410,0.903890,0.049341,0.030772,0.015997
-15.094265,124.909576,-81.231209,377,186,13,12,0.643202,0.230159,0.088702,0.037938
-16.568762,96.798538,-6.539198,9,8,11,10,0.457950,0.294405,0.187559,0.060085
-10.703381,102.776443,-18.869125,9,10,11,8,0.321498,0.270676,0.251012,0.156815
-10.985451,102.105804,-5.468254,9,8,11,10,0.416571,0.312582,0.216369,0.054479
-21.186886,64.345604,42.367191,135,136,134,0,0.467201,0.441596,0.091203,0.000000
-16.209356,74.725960,49.480385,134,135,52,7,0.717853,0.128259,0.118813,0.035076
-17.742794,60.269886,50.060101,135,136,134,137,0.493614,0.426289,0.053932,0.026164
-19.782320,65.009842,-47.622482,537,538,536,8,0.601159,0.275260,0.079188,0.044393
-17.379065,52.544815,-37.461796,10,11,538,537,0.354435,0.290663,0.287450,0.067452
-19.352722,53.881500,-49.219158,538,537,8,0,0.819862,0.103243,0.076895,0.000000
-9.164965,117.219818,-91.848846,377,335,12,13,0.524213,0.381276,0.049028,0.045484
-13.445766,118.922951,-83.557152,377,13,12,186,0.627692,0.168298,0.105336,0.098674
-9.210830,114.846024,-86.683548,377,13,12,335,0.403632,0.317891,0.142030,0.136447
-18.782209,61.333656,-34.411945,10,11,538,537,0.359928,0.330439,0.162316,0.147317
-14.053397,53.037827,-22.932909,10,11,9,136,0.329535,0.310059,0.263314,0.097091
-17.379065,52.544815,-37.461796,10,11,538,537,0.354435,0.290663,0.287450,0.067452
-21.750698,32.207047,47.129978,138,137,139,0,0.800519,0.156343,0.043138,0.000000
-20.957182,18.802761,49.347786,139,138,140,0,0.857826,0.076265,0.065909,0.000000
-19.990435,27.635229,43.432816,139,138,137,0,0.484722,0.464640,0.050639,0.000000
-5.740139,42.172993,39.529236,136,137,135,8,0.728167,0.208661,0.043292,0.019880
-8.455803,50.416176,50.400848,136,135,137,110,0.465485,0.412163,0.095298,0.027054
-2.245212,51.697628,32.144859,136,135,52,111,0.612515,0.190921,0.102888,0.093676
-9.239055,42.944950,49.635601,136,137,138,0,0.556821,0.396476,0.046704,0.000000
-15.214581,50.532055,49.093594,136,135,137,0,0.472269,0.417328,0.110403,0.000000
-8.455803,50.416176,50.400848,136,135,137,110,0.465485,0.412163,0.095298,0.027054
-15.288849,57.943695,19.027298,8,136,135,137,0.357192,0.288636,0.210829,0.143343
-8.533363,43.208405,30.519604,136,137,8,135,0.460183,0.454571,0.055922,0.029324
-4.460687,57.943703,16.691599,136,8,137,135,0.364456,0.333183,0.152303,0.150057
-20.484440,42.569359,38.611507,136,137,0,0,0.541180,0.458820,0.000000,0.000000
-18.898973,34.935703,37.945198,137,138,136,0,0.548997,0.412252,0.038751,0.000000
-17.233755,43.208405,30.519604,136,137,8,135,0.476299,0.439600,0.046784,0.037317
-11.044457,34.935703,37.945198,137,138,136,0,0.467507,0.464938,0.067555,0.000000
-5.740139,42.172993,39.529236,136,137,135,8,0.728167,0.208661,0.043292,0.019880
-8.533363,43.208405,30.519604,136,137,8,135,0.460183,0.454571,0.055922,0.029324
-8.648473,32.207050,46.750790,138,137,136,0,0.486788,0.477652,0.035560,0.000000
-9.239055,42.944950,49.635601,136,137,138,0,0.556821,0.396476,0.046704,0.000000
-5.740139,42.172993,39.529236,136,137,135,8,0.728167,0.208661,0.043292,0.019880
-11.355537,32.207047,54.303802,138,137,139,135,0.634969,0.277002,0.088011,0.000017
-15.644839,42.866470,49.823318,136,137,138,135,0.510009,0.428575,0.052169,0.009247
-9.239055,42.944950,49.635601,136,137,138,0,0.556821,0.396476,0.046704,0.000000
-12.021586,8.551833,53.535522,140,139,0,0,0.901160,0.098840,0.000000,0.000000
-13.277848,18.802759,57.210464,139,138,140,0,0.947543,0.038243,0.014214,0.000000
-10.891482,18.802765,53.090645,139,140,0,0,0.990869,0.009131,0.000000,0.000000
-10.891482,18.802765,53.090645,139,140,0,0,0.990869,0.009131,0.000000,0.000000
-11.355537,32.207047,54.303802,138,137,139,135,0.634969,0.277002,0.088011,0.000017
-8.648473,32.207050,46.750790,138,137,136,0,0.486788,0.477652,0.035560,0.000000
-13.277848,18.802759,57.210464,139,138,140,0,0.947543,0.038243,0.014214,0.000000
-16.436749,32.207047,54.897129,138,137,139,0,0.749597,0.149182,0.101221,0.000000
-11.355537,32.207047,54.303802,138,137,139,135,0.634969,0.277002,0.088011,0.000017
-17.233755,43.208405,30.519604,136,137,8,135,0.476299,0.439600,0.046784,0.037317
-11.044457,34.935703,37.945198,137,138,136,0,0.467507,0.464938,0.067555,0.000000
-8.533363,43.208405,30.519604,136,137,8,135,0.460183,0.454571,0.055922,0.029324
-12.429813,-0.156470,48.366409,140,0,0,0,1.000000,0.000000,0.000000,0.000000
-21.834223,-0.156469,41.659748,140,0,0,0,1.000000,0.000000,0.000000,0.000000
-23.634684,-0.156458,48.532478,140,0,0,0,1.000000,0.000000,0.000000,0.000000
-14.379525,8.551821,56.928871,140,139,0,0,0.515469,0.484530,0.000000,0.000000
-17.603262,18.802765,58.101738,139,140,138,137,0.915056,0.044528,0.040337,0.000080
-13.277848,18.802759,57.210464,139,138,140,0,0.947543,0.038243,0.014214,0.000000
-20.957182,18.802761,49.347786,139,138,140,0,0.857826,0.076265,0.065909,0.000000
-13.611163,7.420401,49.347782,140,0,0,0,1.000000,0.000000,0.000000,0.000000
-12.937344,18.802761,49.347786,139,0,0,0,1.000000,0.000000,0.000000,0.000000
-22.964386,8.340994,53.502949,140,139,0,0,0.856516,0.143483,0.000000,0.000000
-20.957182,18.802761,49.347786,139,138,140,0,0.857826,0.076265,0.065909,0.000000
-22.151739,18.802748,52.966236,139,140,138,0,0.869566,0.072520,0.057914,0.000000
-18.038425,-0.156468,52.373211,140,139,0,0,0.968602,0.031398,0.000000,0.000000
-15.021750,-0.156471,55.802525,140,139,0,0,0.929788,0.070212,0.000000,0.000000
-12.762987,-0.156465,52.449944,140,139,0,0,0.971523,0.028477,0.000000,0.000000
-23.589252,-0.156471,52.292484,140,139,0,0,0.965528,0.034472,0.000000,0.000000
-21.953951,7.420401,49.347782,140,139,0,0,0.930139,0.069861,0.000000,0.000000
-22.964386,8.340994,53.502949,140,139,0,0,0.856516,0.143483,0.000000,0.000000
-12.021586,8.551833,53.535522,140,139,0,0,0.901160,0.098840,0.000000,0.000000
-15.021750,-0.156471,55.802525,140,139,0,0,0.929788,0.070212,0.000000,0.000000
-14.379525,8.551821,56.928871,140,139,0,0,0.515469,0.484530,0.000000,0.000000
-15.021750,-0.156471,55.802525,140,139,0,0,0.929788,0.070212,0.000000,0.000000
-18.260824,8.551838,57.932926,140,139,0,0,0.538145,0.461855,0.000000,0.000000
-14.379525,8.551821,56.928871,140,139,0,0,0.515469,0.484530,0.000000,0.000000
-21.834223,-0.156469,41.659748,140,0,0,0,1.000000,0.000000,0.000000,0.000000
-12.591507,5.359434,43.349277,140,0,0,0,1.000000,0.000000,0.000000,0.000000
-21.792809,5.359434,43.349277,140,0,0,0,1.000000,0.000000,0.000000,0.000000
-21.792809,5.359434,43.349277,140,0,0,0,1.000000,0.000000,0.000000,0.000000
-13.611163,7.420401,49.347782,140,0,0,0,1.000000,0.000000,0.000000,0.000000
-21.953951,7.420401,49.347782,140,139,0,0,0.930139,0.069861,0.000000,0.000000
-23.634684,-0.156458,48.532478,140,0,0,0,1.000000,0.000000,0.000000,0.000000
-21.792809,5.359434,43.349277,140,0,0,0,1.000000,0.000000,0.000000,0.000000
-21.953951,7.420401,49.347782,140,139,0,0,0.930139,0.069861,0.000000,0.000000
-12.591507,5.359434,43.349277,140,0,0,0,1.000000,0.000000,0.000000,0.000000
-12.429813,-0.156470,48.366409,140,0,0,0,1.000000,0.000000,0.000000,0.000000
-13.611163,7.420401,49.347782,140,0,0,0,1.000000,0.000000,0.000000,0.000000
-4.016147,53.881496,-50.340252,537,495,538,8,0.633526,0.144480,0.129990,0.092004
0.000000,52.110760,-39.620628,10,11,537,495,0.353667,0.332268,0.157032,0.157032
0.000000,53.881496,-50.340252,537,495,10,496,0.378785,0.378785,0.181077,0.061353
-17.391127,42.599911,-54.255302,538,539,0,0,0.934129,0.065871,0.000000,0.000000
-10.462971,55.917030,-60.091228,537,538,8,495,0.485611,0.444076,0.042724,0.027589
-17.797636,58.834839,-60.502319,537,538,536,546,0.488802,0.436574,0.057834,0.016790
-10.632977,107.289352,-39.484234,11,10,521,479,0.542388,0.267437,0.186173,0.004001
-15.356070,104.981438,-47.287441,11,521,8,10,0.472471,0.422287,0.074732,0.030510
-10.808242,109.837196,-45.570774,11,521,10,12,0.521607,0.423188,0.035590,0.019615
-16.949957,19.466057,-53.833424,540,539,542,0,0.860568,0.069771,0.069661,0.000000
-12.202327,8.357087,-55.933483,542,0,0,0,1.000000,0.000000,0.000000,0.000000
-12.152184,19.459644,-54.914127,540,539,542,0,0.914961,0.050790,0.034250,0.000000
-10.032355,22.816797,-43.523178,539,540,541,542,0.676686,0.289933,0.027569,0.005812
-18.749926,32.100483,-42.570789,539,538,540,8,0.745054,0.131778,0.123136,0.000033
-9.623634,32.269432,-42.950027,539,538,540,8,0.842302,0.094256,0.039300,0.024142
-9.167483,22.263065,-51.176281,539,540,0,0,0.822216,0.177784,0.000000,0.000000
-11.837996,8.605077,-48.206848,542,541,0,0,0.526498,0.473502,0.000000,0.000000
-10.032355,22.816797,-43.523178,539,540,541,542,0.676686,0.289933,0.027569,0.005812
-19.352722,53.881500,-49.219158,538,537,8,0,0.819862,0.103243,0.076895,0.000000
-17.391127,42.599911,-54.255302,538,539,0,0,0.934129,0.065871,0.000000,0.000000
-17.797636,58.834839,-60.502319,537,538,536,546,0.488802,0.436574,0.057834,0.016790
-18.667208,8.348252,-48.005489,542,541,539,0,0.514207,0.384961,0.100832,0.000000
-19.587587,22.371067,-48.576817,539,540,0,0,0.842089,0.157911,0.000000,0.000000
-18.714628,22.497984,-43.662643,539,540,541,0,0.680685,0.290174,0.029141,0.000000
-17.130377,34.022923,-54.013489,539,538,540,0,0.885900,0.075118,0.038982,0.000000
-12.081138,25.561098,-54.446857,540,539,0,0,0.536440,0.463560,0.000000,0.000000
-12.065364,34.059017,-55.337448,539,538,540,8,0.887101,0.074163,0.038736,0.000000
-12.081138,25.561098,-54.446857,540,539,0,0,0.536440,0.463560,0.000000,0.000000
-7.710637,32.208576,-50.580494,539,538,540,8,0.873403,0.066692,0.058080,0.001824
-12.065364,34.059017,-55.337448,539,538,540,8,0.887101,0.074163,0.038736,0.000000
-6.253791,42.242332,-49.984718,538,539,537,8,0.872374,0.073847,0.053748,0.000030
-5.245088,52.123676,-38.375237,538,11,10,537,0.293622,0.271866,0.262922,0.171590
-4.016147,53.881496,-50.340252,537,495,538,8,0.633526,0.144480,0.129990,0.092004
-7.710637,32.208576,-50.580494,539,538,540,8,0.873403,0.066692,0.058080,0.001824
-10.032355,22.816797,-43.523178,539,540,541,542,0.676686,0.289933,0.027569,0.005812
-9.623634,32.269432,-42.950027,539,538,540,8,0.842302,0.094256,0.039300,0.024142
-19.587589,32.253696,-48.451813,539,538,540,0,0.840742,0.092185,0.067073,0.000000
-16.869623,25.534185,-53.771679,539,540,0,0,0.514489,0.485511,0.000000,0.000000
-17.130377,34.022923,-54.013489,539,538,540,0,0.885900,0.075118,0.038982,0.000000
-11.451546,8.425465,-52.233635,542,541,0,0,0.953317,0.046683,0.000000,0.000000
-12.329732,0.176062,-49.621834,542,541,0,0,0.926770,0.073230,0.000000,0.000000
-11.837996,8.605077,-48.206848,542,541,0,0,0.526498,0.473502,0.000000,0.000000
-12.329732,0.176062,-49.621834,542,541,0,0,0.926770,0.073230,0.000000,0.000000
-18.667208,8.348252,-48.005489,542,541,539,0,0.514207,0.384961,0.100832,0.000000
-11.837996,8.605077,-48.206848,542,541,0,0,0.526498,0.473502,0.000000,0.000000
-11.572366,0.176077,-64.407082,542,0,0,0,1.000000,0.000000,0.000000,0.000000
-19.456852,0.176058,-59.378326,542,0,0,0,1.000000,0.000000,0.000000,0.000000
-10.469690,0.176064,-58.503162,542,0,0,0,1.000000,0.000000,0.000000,0.000000
-11.144647,0.176057,-53.085392,542,541,0,0,0.974654,0.025346,0.000000,0.000000
-18.156124,0.176062,-49.873974,542,541,0,0,0.924759,0.075241,0.000000,0.000000
-12.329732,0.176062,-49.621834,542,541,0,0,0.926770,0.073230,0.000000,0.000000
-18.245659,0.176071,-64.278748,542,0,0,0,1.000000,0.000000,0.000000,0.000000
-12.124062,4.133157,-63.041897,542,0,0,0,1.000000,0.000000,0.000000,0.000000
-17.704142,4.133157,-63.041897,542,0,0,0,1.000000,0.000000,0.000000,0.000000
-19.456852,0.176058,-59.378326,542,0,0,0,1.000000,0.000000,0.000000,0.000000
-17.704142,4.133157,-63.041897,542,0,0,0,1.000000,0.000000,0.000000,0.000000
-17.788486,8.349946,-55.795628,542,540,0,0,0.958353,0.041647,0.000000,0.000000
-17.704142,4.133157,-63.041897,542,0,0,0,1.000000,0.000000,0.000000,0.000000
-12.202327,8.357087,-55.933483,542,0,0,0,1.000000,0.000000,0.000000,0.000000
-17.788486,8.349946,-55.795628,542,540,0,0,0.958353,0.041647,0.000000,0.000000
-12.124062,4.133157,-63.041897,542,0,0,0,1.000000,0.000000,0.000000,0.000000
-10.469690,0.176064,-58.503162,542,0,0,0,1.000000,0.000000,0.000000,0.000000
-12.202327,8.357087,-55.933483,542,0,0,0,1.000000,0.000000,0.000000,0.000000
0.000000,119.516838,39.563122,40,39,41,0,0.773395,0.185237,0.041368,0.000000
-3.039377,128.268555,41.825386,39,38,40,0,0.863451,0.081668,0.054881,0.000000
-3.556205,117.384567,42.350983,40,39,41,0,0.814996,0.120386,0.064618,0.000000
-5.285850,99.748299,46.863701,41,7,40,0,0.881177,0.073236,0.045587,0.000000
